created_at,text
Fri Oct 19 12:10:01 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 12:09:05 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 12:08:27 +0000 2018,"RT @prasannavishy: As Demand For Health Services Surges Thanks To Ayushman Bharat, Government To Open Up Its District Hospitals For Privateâ€_"
Fri Oct 19 12:05:32 +0000 2018,"RT @Speakwithsence1: #OurModiDeliversFirst time in Bharat, poor are getting Accidental Insurance if 2.00 lakhs for just RS.12 and Life inâ€_"
Fri Oct 19 12:00:54 +0000 2018,"RT @Speakwithsence1: #OurModiDeliversFirst time in Bharat, poor are getting Accidental Insurance if 2.00 lakhs for just RS.12 and Life inâ€_"
Fri Oct 19 12:00:25 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:59:51 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 11:57:18 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:51:49 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 11:50:04 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:49:10 +0000 2018,"RT @RahulGandhi: à__à¥‡à_¶ à_•à__ à__à¥Œà_•à¥€à__à__à_° â€˜à_–à¥Åà__ à_œà__ à_¸à_¿à_®à_¸à_¿à_®â€™ à_•à_¬ à_•à__à__à__ à__à¥ˆ? à_…à_¨à_¿à__ à_…à_®à¥çà_¬à__à_¨à¥€ à_•à¥‹ à_°à__à_«à¥‡à__ à_˜à¥‹à_Ÿà__à__à¥‡ à_®à¥‡à_‚ 1,30,000 Cr.50 à_•à_°à¥‹à_¡à__ à__à__à_°à__à¥€à_¯à¥‹à_‚ à_•à¥‹ Ayushmanâ€_"
Fri Oct 19 11:44:42 +0000 2018,@sujakrao It's obvious that you are unable to digest Ayushman Bharat. Its a case of plain jealousy. You can't accepâ€_ https://t.co/U9xwyZkB6w
Fri Oct 19 11:40:38 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 11:40:26 +0000 2018,RT @JPNadda: Indian healthcare is poised for a great leap forward with Ayushman Bharat â€“ which will insure over 50 crore citizens: https://â€_
Fri Oct 19 11:34:55 +0000 2018,"RT @myogiadityanath: PM Modi inaugurates Ayushman Bharat-PMJAY &amp; various projects in JharkhandWatch Live https://t.co/tpQjAc9PG7via NaMâ€_"
Fri Oct 19 11:33:57 +0000 2018,Centre &amp; Arvind Kejriwal government still stuck on name for Ayushman Bharat https://t.co/SSTXDPji6G
Fri Oct 19 11:30:12 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:30:01 +0000 2018,"Opportunities for Healthcare Professionals https://t.co/sS9S7aR6hq #MedicalProfessionals #HealthCentersâ€_ https://t.co/4zuONYu3P1"
Fri Oct 19 11:28:56 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 11:26:07 +0000 2018,"RT @AmanKayamHai_ET: What's in a name? Well, a lot! Why is Ayushman Bharat still to launch in Delhi -- details in here. Reporting https://tâ€_"
Fri Oct 19 11:23:43 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 11:21:05 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:20:50 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 11:15:52 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 11:15:49 +0000 2018,"RT @EconomicTimes: #AyushmanBharat: Private players to get a role in running district hospitals https://t.co/BdNc8DqnWn"
Fri Oct 19 11:11:15 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:59:36 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:59:26 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 10:56:53 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:56:28 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 10:55:02 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 10:54:37 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 10:54:08 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/mCMuyi9Z0Jvia NaMo App"
Fri Oct 19 10:54:03 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/5CtsvMIZ37via NaMo App"
Fri Oct 19 10:52:52 +0000 2018,"How Ayushman Bharat Is Planning To Counter Shortage Of Doctors In Rural India https://t.co/grD4KjPATK#wellnessâ€_ https://t.co/DDTfMrszF4"
Fri Oct 19 10:50:05 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/SKf4eeD586via NaMo App"
Fri Oct 19 10:50:01 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/TL0QoYNxevvia NaMo App"
Fri Oct 19 10:40:14 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:40:12 +0000 2018,à__à¥‡à_¶ à_•à¥‡ 10 à_•à_°à¥‹à_¡à__ à_—à_°à¥€à_¬à¥‹à_‚ à_ªà_°à_¿à_µà__à_°à¥‹à_‚ à_•à¥‹ à_¸à¥çà_µà__à_¸à¥çà_¥à¥çà_¯ à_¬à¥€à_®à__ à_‰à_ªà__à_¬à¥çà_§ à_•à_°à__à_¨à¥‡ à_µà__à__à¥€ â€˜à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à__ à_¯à¥‹à_œà_¨à__â€™ à_•à¥‹ à__à¥‹ à__à¥‡à_¶ à__à¥€ à_¨à__à¥€à_‚ à_¬à__à¥çà_•à_¿â€_ https://t.co/ngOP5clusU
Fri Oct 19 10:31:09 +0000 2018,"RT @Mayur_1730: #OurModiDelivers 1.Ayushman bharat Yojna started which is giving benifits to poor people upto 5lacs2.MSP doubled for farmâ€_"
Fri Oct 19 10:27:32 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:24:10 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/MsXcInyyBHvia NaMo App"
Fri Oct 19 10:24:03 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/LcBD5p358kvia NaMo App"
Fri Oct 19 10:22:32 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:20:04 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:18:16 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/dX1bAQ3Paovia NaMo App"
Fri Oct 19 10:18:08 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/eQoFrtnplwvia NaMo App"
Fri Oct 19 10:15:53 +0000 2018,"Ayushman Bharat , this is the beautiful, heartiest giftvia NaMo App https://t.co/tl25NeP35b"
Fri Oct 19 10:15:03 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 10:13:59 +0000 2018,RT @ETHindi: à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à__: à_œà_¿à__à__ à_…à_¸à¥çà_ªà__à__à__à¥‹à_‚ à_®à¥‡à_‚ à_®à_°à¥€à_œà¥‹à_‚ à_•à__ à_‡à__à__à_œ à_•à_°à¥‡à_‚à_—à¥‡ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_¡à¥‰à_•à¥çà_Ÿà_° https://t.co/fSHbhxVl56 via @NavbharatTimes https://t.â€_
Fri Oct 19 10:11:21 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 10:10:52 +0000 2018,"RT @Mayur_1730: #OurModiDelivers 1.Ayushman bharat Yojna started which is giving benifits to poor people upto 5lacs2.MSP doubled for farmâ€_"
Fri Oct 19 10:10:45 +0000 2018,Idea Exchange | CEO of Ayushman Bharat on the scheme's goal of achieving... https://t.co/WDnPBnB1kH via @YouTube
Fri Oct 19 10:09:41 +0000 2018,"RT @SwarajyaMag: A landmark moment for Indian Healthcare https://t.co/VT2J7B8IHM"
Fri Oct 19 10:07:11 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 10:06:06 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 10:05:16 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 10:02:46 +0000 2018,"RT @krithikasivasw: #HappyVijayadashami all...Lets not forget the intense work by the govt. In the last 4 yrs, I've helped workers around mâ€_"
Fri Oct 19 09:59:23 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:59:06 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:56:48 +0000 2018,"@narendramodi Dear sirYour near and dear are always 130 Crore people of India You always work day and night tirelâ€_ https://t.co/TZsRroDd8K"
Fri Oct 19 09:55:11 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 09:51:06 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:48:33 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:45:52 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:43:46 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:41:54 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:41:10 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:39:41 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 09:38:55 +0000 2018,"Voluntary Blood Donation Camp for Safe Blood on 20th October 2018 at Sandhya Tower, Dangratoli Chowkon the Launchâ€_ https://t.co/jrg28E6Vk8"
Fri Oct 19 09:34:07 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:34:05 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:24:54 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Fri Oct 19 09:23:06 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:15:03 +0000 2018,RT @bbhavyabishnoi: 1/2 â€˜How would you feel if you were told that your budget for healthcare this year is â‚_200?â€™ #AyushmanBharat is yet anoâ€_
Fri Oct 19 09:14:57 +0000 2018,"RT @bbhavyabishnoi: 2/2 In Haryana, poor policy implementation has been characteristic of the Khattar govt. Less than 1% beneficiaries haveâ€_"
Fri Oct 19 09:11:28 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:11:26 +0000 2018,PMAY is govt's fight against poverty: PM Narendra ModiModi said those who have got pucca houses under the scheme shâ€_ https://t.co/spqxc7GLfW
Fri Oct 19 09:09:39 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:09:35 +0000 2018,"RT @rspchary: 79,000 plus beneficiary admissions under the Ayushman Bharat yojana in 3 weeks. Claims worth Rs 101 crore approved. Great staâ€_"
Fri Oct 19 09:09:30 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:09:11 +0000 2018,@PMOIndia @narendramodi Aur yahi purchased seats ke Dr. age Jake ayushman bharat yojna main judenge aur ye kuch logâ€_ https://t.co/EGGIad5OSd
Fri Oct 19 09:03:36 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:01:40 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:01:33 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:01:26 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
Fri Oct 19 09:00:42 +0000 2018,"RT @mogemboz: à_¸à_°à_•à__à_°à¥€ à__à¥‰à_¸à¥çà_ªà_¿à_Ÿà__ à_•à¥‹ à_ªà¥çà_°à__à_‡à_µà¥‡à_Ÿ à_•à_°à_¨à¥‡ à_•à¥€ à_¸à_°à_•à__à_° à_•à¥€ à_ªà¥‚à_°à¥€ à__à¥ˆà_¯à__à_°à¥€ à__à¥ˆ à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à___Ÿ˜__Ÿ˜__Ÿ˜_https://t.co/Ihq07LfK09"
