created_at,text
Mon Sep 03 18:03:21 +0000 2018,RT @amitsurg: Ask doctors what they think about this äóìprice of healthcareäó business and Iäó»m sure you will get an earful. Slashing cost of mäó_
Mon Sep 03 18:02:45 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 18:02:31 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 18:01:30 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 18:00:17 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/KkPFF3QD4Gvia NaMoäó_ https://t.co/PYpwi8tzLC"
Mon Sep 03 18:00:06 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:57:38 +0000 2018,RT @kavita_tewari: First baby angel from #Ayushman yojna in Haryana. Baby Karishma becomes the first beneficiary of # Pradhan Mantri Jan Aräó_
Mon Sep 03 17:57:18 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:57:02 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:54:28 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of #AyushmanBharat  Yojana https://t.co/mtLG7EwNGM https://t.co/bigM3llTNz"
Mon Sep 03 17:53:50 +0000 2018,"RT @PrakashJavdekar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/rB7ri53GmUvia NaMo Apäó_"
Mon Sep 03 17:52:01 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:51:33 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:51:27 +0000 2018,"RT @Reema_bjp: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/2glnJHikz1via NaMo App httäó_"
Mon Sep 03 17:51:10 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Mon Sep 03 17:50:19 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:50:19 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:47:39 +0000 2018,"RT @arasuaias: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/s013NggLJn #ModijiFor2019 httäó_"
Mon Sep 03 17:47:32 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Mon Sep 03 17:46:12 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:45:44 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:45:38 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:45:13 +0000 2018,RT @Khandelw13Sagar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana #TransformingIndia https://t.co/Ikkjuäó_
Mon Sep 03 17:44:28 +0000 2018,"RT @asomnath774: ö_¬ö_Ëö__ö_Ëö_ ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«ó, ö_ìö«† ö_´ö_Ë ö_ö_´ ö__ö_çö__ö_´ö«ó ö__ö«š, 'ö_´ö_Áö_Ëö__ö«ö_¬ö__' ö_Ÿö«ˆ ! ö_Šö_Ÿö_´ö__ ö_ìö_Âö«ö_¬ 17 ö_ƒö_„ö_Ÿö«ö__ ö_´ö«† ö__ö«ö_Êö«_ ö_Šö_Ÿö_´ö«ˆ ö_Èö_Ëö__ö__ ö_ö_´ ö_Áö__ö_ˆö_Ÿ ö_¬ö_Ëö__äó_"
Mon Sep 03 17:44:24 +0000 2018,"@tweet4mShubham @iamChouhan @jayashree_64 @VDPAssociates Bjp win sure because of this Medical policy ayushman bharäó_ https://t.co/6Fn7CUoldI"
Mon Sep 03 17:43:24 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:43:18 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/aNNDvcotgE via NaMoäó_ https://t.co/kYB1hMDtYA"
Mon Sep 03 17:42:53 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:42:07 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:42:03 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:41:48 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:41:26 +0000 2018,RT @Khandelw13Sagar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana #TransformingIndia https://t.co/Ikkjuäó_
Mon Sep 03 17:41:18 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:40:56 +0000 2018,Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana #TransformingIndiaäó_ https://t.co/lohgz2ydga
Mon Sep 03 17:40:37 +0000 2018,äóÖAyushman Bharat Mission incomplete withoutŒæOdishaäó» https://t.co/UJTnNrs7Xu
Mon Sep 03 17:40:17 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:40:14 +0000 2018,"RT @PrakashJavdekar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/rB7ri53GmUvia NaMo Apäó_"
Mon Sep 03 17:39:53 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:39:52 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:39:29 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:39:20 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:38:13 +0000 2018,RT @kavita_tewari: First baby angel from #Ayushman yojna in Haryana. Baby Karishma becomes the first beneficiary of # Pradhan Mantri Jan Aräó_
Mon Sep 03 17:38:04 +0000 2018,RT @nach1keta: öÇ¬öµ†öÇ_öÇË öÇÈöÇ_öµöÇ_öÇ_öÇË öÇÈöµöÇÁöÇ_öµöÇ¿öÇ_öÇÈöÇËöÇ_öµöÇ_öµ öÇÁöÇ£öµöÇôöÇ_öÇ‰ öÇÂöÇ_öÇ_öµäó öÇìöÇÂöÇÂöÇ‰: öÇÊöÇ¿öµöÇ‡öµöÇ¬öÇ_öÇÂöµäó öÇ_öÇ_öÇÁöÇ_öµ öÇåöµˆöÇåöÇËöÇ¿öÇ_öÇ¿öÇË öÇ´öÇÁöÇËöÇ‡öµöÇ¬ https://t.co/sb4pb9Ttdz
Mon Sep 03 17:37:31 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:37:24 +0000 2018,"ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/BVjzuNWEFA via NaMo App https://t.co/1p26tekK4y"
Mon Sep 03 17:36:17 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:36:06 +0000 2018,"RT @chanderbjp: ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/xJo0WVjs3Pvia NaMo App https://t.co/7UejFäó_"
Mon Sep 03 17:35:56 +0000 2018,"RT @Proud_Hindu_PS: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana ! ThankYou PM @narendramodi! _ôˆ¬_ôˆ__ô»httpsäó_"
Mon Sep 03 17:35:50 +0000 2018,ö_¬ö__ : ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_Ÿö«ˆ ö__ö__ö__ö__ö_Âö«ö_µö_Ëö__ ö__ö«†ö_‰ö_„ö«ˆ ö__ö_„ö__ö_„ 77 ö__ö_ìö__ö_Á ö__ö«†ö_„ https://t.co/4yP9asoe38
Mon Sep 03 17:35:30 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:35:11 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:33:48 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:33:33 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:33:32 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:33:27 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:33:23 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:33:09 +0000 2018,"RT @Proud_Hindu_PS: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana ! ThankYou PM @narendramodi! _ôˆ¬_ôˆ__ô»httpsäó_"
Mon Sep 03 17:33:04 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:32:46 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:32:31 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:32:28 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:32:13 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:31:41 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:31:08 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:31:05 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:31:03 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:30:33 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:30:20 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:29:50 +0000 2018,Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana ! ThankYou PM @narendramodi! _ôˆ¬_ôˆ__ô»äó_ https://t.co/YNK2ioUDKI
Mon Sep 03 17:29:48 +0000 2018,"RT @mlkhattar: 19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:29:33 +0000 2018,"RT @Ra_THORe: Born on Independence Day, Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/A0kLäó_"
Mon Sep 03 17:28:58 +0000 2018,"19 day old Karishma from Karnal, India's first #AyushmanBharat beneficiary https://t.co/H6Ojjf54Nj via @narendramodi"
Mon Sep 03 17:28:05 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/ZAMSYDKquw https://t.co/EAyWRP0PLd"
Mon Sep 03 17:27:34 +0000 2018,"RT @PrakashJavdekar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/rB7ri53GmUvia NaMo Apäó_"
Mon Sep 03 17:25:26 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/arSsO4uD9dvia NaMoäó_ https://t.co/GUyewxVnCL"
Mon Sep 03 17:25:07 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:24:59 +0000 2018,"RT @chanderbjp: ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/xJo0WVjs3Pvia NaMo App https://t.co/4fVO3äó_"
Mon Sep 03 17:24:11 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:23:59 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/DjzafRreuYvia NaMoäó_ https://t.co/YQMgnGV4k6"
Mon Sep 03 17:23:37 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:22:53 +0000 2018,https://t.co/TVj7ndKDW6 https://t.co/7UGYt7KIFv
Mon Sep 03 17:22:39 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:22:07 +0000 2018,"RT @JoshiPralhad: Born on August 17, Karishma or the äóÖAyushman Bharatäó» baby has already attained celebrity status after her father Amit Kumäó_"
Mon Sep 03 17:20:33 +0000 2018,RT @kavita_tewari: First baby angel from #Ayushman yojna in Haryana. Baby Karishma becomes the first beneficiary of # Pradhan Mantri Jan Aräó_
Mon Sep 03 17:20:02 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:18:04 +0000 2018,RT @amitsurg: Ask doctors what they think about this äóìprice of healthcareäó business and Iäó»m sure you will get an earful. Slashing cost of mäó_
Mon Sep 03 17:18:03 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:17:33 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:17:30 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:17:10 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:16:47 +0000 2018,RT @kavita_tewari: First baby angel from #Ayushman yojna in Haryana. Baby Karishma becomes the first beneficiary of # Pradhan Mantri Jan Aräó_
Mon Sep 03 17:16:36 +0000 2018,"RT @PrakashJavdekar: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/rB7ri53GmUvia NaMo Apäó_"
Mon Sep 03 17:16:25 +0000 2018,"RT @BJP4Maharashtra: ö__ö_Áö_Ëö_¿ö__ö_£ö__ö__ö«ó ö_Âö_µö_ìö__ö__ ö_´ö_Âö«ö_¿ö__ ö_æö_Áö__ö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö«ˆö__ö«ó ö_Èö__ö_Ëö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«ó.https://t.co/fsrTIiUl8J https://t.co/UpmdbtLzyZ"
Mon Sep 03 17:16:14 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:15:54 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:15:42 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:15:30 +0000 2018,"RT @namo_bharath: 'Modicare', the world's biggest public health insurance schemeŒæAyushman BharatŒæhas taken birth today in aŒæHaryana hospitaäó_"
Mon Sep 03 17:15:25 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:15:13 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:14:08 +0000 2018,"RT @RitiPathakSidhi: ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/vC2f5WHePs https://t.co/9GqAyLCxmy"
Mon Sep 03 17:13:21 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Mon Sep 03 17:13:05 +0000 2018,Haryanaäó»s Baby Karishma is first child born under PM Modiäó»s Ayushman BharatŒæscheme https://t.co/edisHBbkce https://t.co/Sv7RJ4qprH
Mon Sep 03 17:12:59 +0000 2018,"RT @JPNadda: Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMo App https:äó_"
Mon Sep 03 17:11:55 +0000 2018,"Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/gxKOVV72cGvia NaMoäó_ https://t.co/8G3qZc9z83"
Mon Sep 03 17:11:34 +0000 2018,"RT @Ra_THORe: Born on Independence Day, Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/A0kLäó_"
Mon Sep 03 17:09:18 +0000 2018,RT @kavita_tewari: First baby angel from #Ayushman yojna in Haryana. Baby Karishma becomes the first beneficiary of # Pradhan Mantri Jan Aräó_
Mon Sep 03 17:09:13 +0000 2018,"RT @Ra_THORe: Born on Independence Day, Haryana girl becomes Indiaäó»s first newborn beneficiary of Ayushman Bharat Yojana https://t.co/A0kLäó_"
Mon Sep 03 17:08:00 +0000 2018,RT @c_aashish: Ayushman Bharat claim settlement trials are on. Hopefully the processes and systems will stabilize ahead of the formal launcäó_
Mon Sep 03 17:07:42 +0000 2018,"RT @money_bhaskar: ö_åö«ˆö_åö«ó ö_´ö_Áö_Ëö__ö«ö_¬ö__ ö_´ö«ˆ ö_Âö__ö_¬ ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_´ö__ ö_Èö__ö__ö__ ö_´ö«ö__ö«ˆö_¬, 15 ö_ƒö_„ö_Ÿö«ö__ ö_´ö«† ö__ö«ó ö_¬ö«†ö__ö«ó ö_Âö«ˆ ö_´ö_Ëö_¿ö__ ö_«ö__ ö_Ÿö«ö_´ö«óö_¬ ö_´ö__ ö_ö__ö__ö_Â#AyushmanBharat https://täó_"
Mon Sep 03 17:07:15 +0000 2018,"ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/Emk3taRUZS via NaMo App https://t.co/PueGpGadNW"
Mon Sep 03 17:07:05 +0000 2018,"RT @BJP4Kaushambi: ö__ö_Áö_Ëö_¿ö__ö_£ö__ ö_´ö«ó ö_¿ö«ˆ ö_Âö_µö_ìö__ö__ ö_åö__ö«ö__ö«ó ö_åö_Âö«ó ö_Êö_¿ö«ö_‡ö«ö_¬ö__ö_Â ö__ö__ö_Áö__ ö_¿ö«†ö_ìö_Âö__ ö_´ö«ó ö_Èö__ö__ö«ó ö__ö__ö__ö__ö_Áö«ö_«ö«óhttps://t.co/gCWwcyyfeD#ö_´ö__ö__ö«óö_´ö«ö_‡ö«ˆö__ö«ö_Á https://t.co/T3äó_"
Mon Sep 03 17:06:50 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:06:45 +0000 2018,"RT @khanamirullah: The Ayushma  plan is typical of Modi: a big idea, an impossible-sounding target, promise of an overnight revolution, a häó_"
Mon Sep 03 17:06:23 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:05:23 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:04:03 +0000 2018,RT @amitsurg: Ask doctors what they think about this äóìprice of healthcareäó business and Iäó»m sure you will get an earful. Slashing cost of mäó_
Mon Sep 03 17:03:48 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:02:30 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:01:22 +0000 2018,RT @SidharthNSingh: Pilot run of Ayushman Bharat Yojana is going to be inaugurated tomorrow at 3:00 PM in Balrampur Hospital. @BJP4UP @myogäó_
Mon Sep 03 17:01:13 +0000 2018,Centre urges Odisha to join Ayushman Bharat health scheme https://t.co/Rg1zOyevsV
Mon Sep 03 17:00:53 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Mon Sep 03 17:00:21 +0000 2018,Centre urges Odisha to join Ayushman Bharat health scheme https://t.co/jIsW8Cs0aL
Mon Sep 03 17:00:05 +0000 2018,"RT @ANI: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15, is the 1st new-born beneficiary of PM'äó_"
